Status,table_name,column_name,description,Note
,pde,PTNT_PAY_AMT,Patient Pay Amount,
,pde,OTHR_TROOP_AMT,Other TrOOP Amount,
,pde,LICS_AMT,Low Income Cost Sharing Subsidy Amount (LICS),
,pde,PLRO_AMT,Patient Liability Reduction Due to Other Payer Amount (PLRO),
,pde,CVRD_D_PLAN_PD_AMT,Covered D Plan Paid Amount (CPP),
,pde,NCVRD_PLAN_PD_AMT,Non-Covered Plan Paid Amount (NPP),
,pde,TOT_RX_CST_AMT,Gross Drug Cost,
,pde,BN,Brand Name,
,pde,GCDF,Dosage Form Code,
,pde,GCDF_DESC,Dosage Form Code Description,
,pde,STR,Drug Strength Description,
,pde,GNN,Generic Name - Short Version,
,pde,BENEFIT_PHASE,The benefit phase of the Part D Event,
,mbsf_ab_summary,BENE_ID,Encrypted 723 Beneficiary ID (Unique Key),
,mbsf_ab_summary,BENE_ENROLLMT_REF_YR,Beneficiary Enrollment Reference Year,
,mbsf_ab_summary,FIVE_PERCENT_FLAG,Strict 5% Flag,
,mbsf_ab_summary,ENHANCED_FIVE_PERCENT_FLAG,Enhanced 5% Flag,
,mbsf_ab_summary,COVSTART,Medicare Coverage Start Date,
,mbsf_ab_summary,CRNT_BIC_CD,Beneficiary Identification Code,
,mbsf_ab_summary,STATE_CODE,State Code,
,mbsf_ab_summary,BENE_COUNTY_CD,County Code,
,mbsf_ab_summary,BENE_ZIP_CD,Zip Code of Residence,
,mbsf_ab_summary,BENE_AGE_AT_END_REF_YR,Age at End of Reference Year,
,mbsf_ab_summary,BENE_BIRTH_DT,Date of Birth,
,mbsf_ab_summary,BENE_VALID_DEATH_DT_SW,Valid Date of Death Switch,
,mbsf_ab_summary,BENE_DEATH_DT,Date of Death,
,mbsf_ab_summary,NDI_DEATH_DT,NDI Date of Death,
,mbsf_ab_summary,BENE_SEX_IDENT_CD,Sex,
,mbsf_ab_summary,BENE_RACE_CD,Beneficiary Race Code,
,mbsf_ab_summary,RTI_RACE_CD,Research Triangle Institute (RTI) Race Code,
,mbsf_ab_summary,BENE_ENTLMT_RSN_ORIG,Original Reason for Entitlement Code,
,mbsf_ab_summary,BENE_ENTLMT_RSN_CURR,Current Reason for Entitlement Code,
,mbsf_ab_summary,BENE_ESRD_IND,ESRD Indicator,
,mbsf_ab_summary,BENE_MDCR_STATUS_CD,Medicare Status Code,
,mbsf_ab_summary,BENE_PTA_TRMNTN_CD,Part A Termination Code,
,mbsf_ab_summary,BENE_PTB_TRMNTN_CD,Part B Termination Code,
,mbsf_ab_summary,BENE_HI_CVRAGE_TOT_MONS,HI Coverage Count,
,mbsf_ab_summary,BENE_SMI_CVRAGE_TOT_MONS,SMI Coverage Count,
,mbsf_ab_summary,BENE_STATE_BUYIN_TOT_MONS,State Buy-In Coverage Count,
,mbsf_ab_summary,BENE_HMO_CVRAGE_TOT_MONS,HMO Coverage Count,
,mbsf_ab_summary,BENE_MDCR_ENTLMT_BUYIN_IND_01,Medicare Entitlement/Buy-In Indicator I,
,mbsf_ab_summary,BENE_MDCR_ENTLMT_BUYIN_IND_02,Medicare Entitlement/Buy-In Indicator II,
,mbsf_ab_summary,BENE_MDCR_ENTLMT_BUYIN_IND_03,Medicare Entitlement/Buy-In Indicator III,
,mbsf_ab_summary,BENE_MDCR_ENTLMT_BUYIN_IND_04,Medicare Entitlement/Buy-In Indicator IV,
,mbsf_ab_summary,BENE_MDCR_ENTLMT_BUYIN_IND_05,Medicare Entitlement/Buy-In Indicator V,
,mbsf_ab_summary,BENE_MDCR_ENTLMT_BUYIN_IND_06,Medicare Entitlement/Buy-In Indicator VI,
,mbsf_ab_summary,BENE_MDCR_ENTLMT_BUYIN_IND_07,Medicare Entitlement/Buy-In Indicator VII,
,mbsf_ab_summary,BENE_MDCR_ENTLMT_BUYIN_IND_08,Medicare Entitlement/Buy-In Indicator VIII,
,mbsf_ab_summary,BENE_MDCR_ENTLMT_BUYIN_IND_09,Medicare Entitlement/Buy-In Indicator IX,
,mbsf_ab_summary,BENE_MDCR_ENTLMT_BUYIN_IND_10,Medicare Entitlement/Buy-In Indicator X,
,mbsf_ab_summary,BENE_MDCR_ENTLMT_BUYIN_IND_11,Medicare Entitlement/Buy-In Indicator XI,
,mbsf_ab_summary,BENE_MDCR_ENTLMT_BUYIN_IND_12,Medicare Entitlement/Buy-In Indicator XII,
,mbsf_ab_summary,BENE_HMO_IND_01,HMO Indicator I,
,mbsf_ab_summary,BENE_HMO_IND_02,HMO Indicator II,
,mbsf_ab_summary,BENE_HMO_IND_03,HMO Indicator III,
,mbsf_ab_summary,BENE_HMO_IND_04,HMO Indicator IV,
,mbsf_ab_summary,BENE_HMO_IND_05,HMO Indicator V,
,mbsf_ab_summary,BENE_HMO_IND_06,HMO Indicator VI,
,mbsf_ab_summary,BENE_HMO_IND_07,HMO Indicator VII,
,mbsf_ab_summary,BENE_HMO_IND_08,HMO Indicator VIII,
,mbsf_ab_summary,BENE_HMO_IND_09,HMO Indicator IX,
,mbsf_ab_summary,BENE_HMO_IND_10,HMO Indicator X,
,mbsf_ab_summary,BENE_HMO_IND_11,HMO Indicator XI,
,mbsf_ab_summary,BENE_HMO_IND_12,HMO Indicator XII,
,bcarrier_line,BENE_ID,Encrypted 723 Beneficiary ID,
,bcarrier_line,CLM_ID,Encrypted Claim ID,
,bcarrier_line,LINE_NUM,Claim Line Number,
,bcarrier_line,NCH_CLM_TYPE_CD,NCH Claim Type Code,
,bcarrier_line,CLM_THRU_DT,Claim Through Date  (Determines Year of Claim),
,bcarrier_line,CARR_PRFRNG_PIN_NUM,Carrier Line Claim Performing PIN Number,
,bcarrier_line,PRF_PHYSN_UPIN,Carrier Line Performing UPIN Number,
,bcarrier_line,PRF_PHYSN_NPI,Carrier Line Performing NPI Number,
,bcarrier_line,ORG_NPI_NUM,Carrier Line Performing Group NPI Number,
,bcarrier_line,CARR_LINE_PRVDR_TYPE_CD,Carrier Line Provider Type Code,
,bcarrier_line,TAX_NUM,Line Provider Tax Number,
,bcarrier_line,PRVDR_STATE_CD,Line NCH Provider State Code,
,bcarrier_line,PRVDR_ZIP,Carrier Line Performing Provider ZIP Code,
,bcarrier_line,PRVDR_SPCLTY,Line HCFA Provider Specialty Code,
,bcarrier_line,PRTCPTNG_IND_CD,Line Provider Participating Indicator Code,
,bcarrier_line,CARR_LINE_RDCD_PMT_PHYS_ASTN_C,Carrier Line Reduced Payment Physician Assistant Code,
,bcarrier_line,LINE_SRVC_CNT,Line Service Count,
,bcarrier_line,LINE_CMS_TYPE_SRVC_CD,Line HCFA Type Service Code,
,bcarrier_line,LINE_PLACE_OF_SRVC_CD,Line Place Of Service Code,
,bcarrier_line,CARR_LINE_PRCNG_LCLTY_CD,Carrier Line Pricing Locality Code,
,bcarrier_line,LINE_1ST_EXPNS_DT,Line First Expense Date,
,bcarrier_line,LINE_LAST_EXPNS_DT,Line Last Expense Date,
A,bcarrier_line,HCPCS_CD,Line Healthcare Common Procedure Coding System,
,bcarrier_line,HCPCS_1ST_MDFR_CD,Line HCPCS Initial Modifier Code,
,bcarrier_line,HCPCS_2ND_MDFR_CD,Line HCPCS Second Modifier Code,
,bcarrier_line,BETOS_CD,Line NCH BETOS Code,
,bcarrier_line,LINE_NCH_PMT_AMT,Line NCH Payment Amount,
,bcarrier_line,LINE_BENE_PMT_AMT,Line Beneficiary Payment Amount,
,bcarrier_line,LINE_PRVDR_PMT_AMT,Line Provider Payment Amount,
,bcarrier_line,LINE_BENE_PTB_DDCTBL_AMT,Line Beneficiary Part B Deductible Amount,
,bcarrier_line,LINE_BENE_PRMRY_PYR_CD,Line Beneficiary Primary Payer Code,
,bcarrier_line,LINE_BENE_PRMRY_PYR_PD_AMT,Line Beneficiary Primary Payer Paid Amount,
,bcarrier_line,LINE_COINSRNC_AMT,Line Coinsurance Amount,
,bcarrier_line,LINE_SBMTD_CHRG_AMT,Line Submitted Charge Amount,
,bcarrier_line,LINE_ALOWD_CHRG_AMT,Line Allowed Charge Amount,
,bcarrier_line,LINE_PRCSG_IND_CD,Line Processing Indicator Code,
,bcarrier_line,LINE_PMT_80_100_CD,Line Payment 80%/100% Code,
,bcarrier_line,LINE_SERVICE_DEDUCTIBLE,Line Service Deductible Indicator Switch,
,bcarrier_line,CARR_LINE_MTUS_CNT,Carrier Line Miles/Time/Units/Services Count,
,bcarrier_line,CARR_LINE_MTUS_CD,Carrier Line Miles/Time/Units/Services Indicator Code,
,bcarrier_line,LINE_ICD_DGNS_CD,Line Diagnosis Code Code,
,bcarrier_line,LINE_ICD_DGNS_VRSN_CD,Line Diagnosis Code Diagnosis Version Code (ICD-9 or ICD-10),
,bcarrier_line,HPSA_SCRCTY_IND_CD,Carrier Line HPSA/Scarcity Indicator Code,
,bcarrier_line,CARR_LINE_RX_NUM,Carrier Line RX Number,
,bcarrier_line,LINE_HCT_HGB_RSLT_NUM,Hematocrit/Hemoglobin Test Results,
,bcarrier_line,LINE_HCT_HGB_TYPE_CD,Hematocrit/Hemoglobin Test Type code,
,bcarrier_line,LINE_NDC_CD,Line National Drug Code,
,bcarrier_line,CARR_LINE_CLIA_LAB_NUM,Clinical Laboratory Improvement Amendments monitored laboratory number,
,bcarrier_line,CARR_LINE_ANSTHSA_UNIT_CNT,Carrier Line Anesthesia Unit Count,
,maxdata_lt,BENE_ID,Encrypted 723 CCW Beneficiary ID,
,maxdata_lt,MSIS_ID,Encrypted MSIS Identification Number,
,maxdata_lt,STATE_CD,State,
,maxdata_lt,YR_NUM,Year of MAX Record,
,maxdata_lt,EL_DOB,Birth date,
,maxdata_lt,EL_SEX_CD,Sex,
,maxdata_lt,EL_RACE_ETHNCY_CD,Race/ethnicity (from MSIS),
,maxdata_lt,RACE_CODE_1,Race - White (from MSIS),
,maxdata_lt,RACE_CODE_2,Race - Black (from MSIS),
,maxdata_lt,RACE_CODE_3,Race - Am Indian/Alaskan (from MSIS),
,maxdata_lt,RACE_CODE_4,Race - Asian (from MSIS),
,maxdata_lt,RACE_CODE_5,Race - Hawaiian/Pac) Islands (from MSIS),
,maxdata_lt,ETHNICITY_CODE,Ethnicity - Hispanic (from MSIS),
,maxdata_lt,EL_SS_ELGBLTY_CD_LTST,State specific eligiblity - most recent,
,maxdata_lt,EL_SS_ELGBLTY_CD_MO,State specific eligiblity - mo of svc,
,maxdata_lt,EL_MAX_ELGBLTY_CD_LTST,MAX eligibility - most recent,
,maxdata_lt,EL_MAX_ELGBLTY_CD_MO,MAX eligibility - mo of svc,
,maxdata_lt,EL_MDCR_ANN_XOVR_OLD,Crossover code (Annual) old values,
,maxdata_lt,MSNG_ELG_DATA,Missing eligibility data,
,maxdata_lt,EL_MDCR_XOVR_CLM_BSD_CD,Crossover code (from claims only),
,maxdata_lt,EL_MDCR_ANN_XOVR_99,Crossover code (Annual),
,maxdata_lt,MSIS_TOS,MSIS Type of Service (TOS),
,maxdata_lt,MSIS_TOP,MSIS Type of Program (TOP),
,maxdata_lt,MAX_TOS,MAX Type of Service (TOS),
,maxdata_lt,PRVDR_ID_NMBR,Billing provider identification number,
,maxdata_lt,NPI,National Provider Identifier,
,maxdata_lt,TAXONOMY,Provider Taxonomy,
,maxdata_lt,TYPE_CLM_CD,Type of claim,
,maxdata_lt,ADJUST_CD,Adjustment code,
,maxdata_lt,PHP_TYPE,Managed care type of plan code,
,maxdata_lt,PHP_ID,Managed care plan identification code,
,maxdata_lt,MDCD_PYMT_AMT,Medicaid payment amount,
,maxdata_lt,TP_PYMT_AMT,Third party payment amount,
,maxdata_lt,PYMT_DT,Payment/adjudication date,
,maxdata_lt,CHRG_AMT,Charge amount,
,maxdata_lt,PHP_VAL,Prepaid plan value,
,maxdata_lt,MDCR_COINSUR_PYMT_AMT,Medicare coinsurance payment amount,
,maxdata_lt,MDCR_DED_PYMT_AMT,Medicare deductible payment amount,
,maxdata_lt,ADMSN_DT,Admission date,
,maxdata_lt,SRVC_BGN_DT,Beginning date of service,
,maxdata_lt,SRVC_END_DT,Ending date of service,
,maxdata_lt,DIAG_CD_1,Principle Diagnosis code,
,maxdata_lt,DIAG_CD_2,Diagnosis codes (2nd diagnosis),
,maxdata_lt,DIAG_CD_3,Diagnosis codes (3rd diagnosis),
,maxdata_lt,DIAG_CD_4,Diagnosis codes (4th diagnosis),
,maxdata_lt,DIAG_CD_5,Diagnosis codes (5th diagnosis),
,maxdata_lt,MDCD_CVRD_MENTL_DAY_CNT,Mental hospital for the aged days,
,maxdata_lt,MDCD_CVRD_PSYCH_DAY_CNT,Inpatient Psychiatric (age < 21) days,
,maxdata_lt,INTRMDT_FAC_MR_DAY_CNT,ICF-MR days,
,maxdata_lt,NRSNG_FAC_DAY_CNT,Nursing facility days,
,maxdata_lt,LT_CARE_LVE_DAY_CNT,Leave days,
,maxdata_lt,PATIENT_STATUS_CD,Patient status,
,maxdata_lt,PATIENT_LIB_AMT,Patient liability amount,
,hha_revenue_center,BENE_ID,Encrypted 723 Beneficiary ID,
,hha_revenue_center,CLM_ID,Encrypted Claim ID,
,hha_revenue_center,CLM_THRU_DT,Claim Through Date  (Determines Year of Claim),
,hha_revenue_center,CLM_LINE_NUM,Claim Line Number,
,hha_revenue_center,NCH_CLM_TYPE_CD,NCH Claim Type Code,
,hha_revenue_center,REV_CNTR,Revenue Center Code,
,hha_revenue_center,REV_CNTR_DT,Revenue Center Date,
,hha_revenue_center,REV_CNTR_1ST_ANSI_CD,Revenue Center 1st ANSI Code,
,hha_revenue_center,REV_CNTR_APC_HIPPS_CD,Revenue Center APC/HIPPS,
,hha_revenue_center,HCPCS_CD,Revenue Center Healthcare Common Procedure Coding System,
,hha_revenue_center,HCPCS_1ST_MDFR_CD,Revenue Center HCPCS Initial Modifier Code,
,hha_revenue_center,HCPCS_2ND_MDFR_CD,Revenue Center HCPCS Second Modifier Code,
,hha_revenue_center,REV_CNTR_PMT_MTHD_IND_CD,Revenue Center Payment Method Indicator Code,
,hha_revenue_center,REV_CNTR_UNIT_CNT,Revenue Center Unit Count,
,hha_revenue_center,REV_CNTR_RATE_AMT,Revenue Center Rate Amount,
,hha_revenue_center,REV_CNTR_PMT_AMT_AMT,Revenue Center Payment Amount Amount,
,hha_revenue_center,REV_CNTR_TOT_CHRG_AMT,Revenue Center Total Charge Amount,
,hha_revenue_center,REV_CNTR_NCVRD_CHRG_AMT,Revenue Center Non-Covered Charge Amount,
,hha_revenue_center,REV_CNTR_DDCTBL_COINSRNC_CD,Revenue Center Deductible Coinsurance Code,
,hha_revenue_center,REV_CNTR_STUS_IND_CD,Revenue Center Status Indicator Code,
,hha_revenue_center,REV_CNTR_NDC_QTY,Revenue Center NDC Quantity,
,hha_revenue_center,REV_CNTR_NDC_QTY_QLFR_CD,Revenue Center NDC Quantity Qualifier Code,
,hha_revenue_center,RNDRNG_PHYSN_UPIN,Revenue Center Rendering Physician UPIN,
,hha_revenue_center,RNDRNG_PHYSN_NPI,Revenue Center Rendering Physician NPI,
,hospice_condition_codes,BENE_ID,Encrypted 723 Beneficiary ID,
,hospice_condition_codes,CLM_ID,Encrypted Claim ID,
,hospice_condition_codes,NCH_CLM_TYPE_CD,NCH Claim Type Code,
,hospice_condition_codes,RLT_COND_CD_SEQ,Claim Related Condition Code Sequence,
,hospice_condition_codes,CLM_RLT_COND_CD,Claim Related Condition Code,
,hha_span_codes,BENE_ID,Encrypted 723 Beneficiary ID,
,hha_span_codes,CLM_ID,Encrypted Claim ID,
,hha_span_codes,NCH_CLM_TYPE_CD,NCH Claim Type Code,
,hha_span_codes,RLT_SPAN_CD_SEQ,Claim Related Span Code Sequence,
,hha_span_codes,CLM_SPAN_CD,Claim Occurrence Span Code,
,hha_span_codes,CLM_SPAN_FROM_DT,Claim Occurrence Span From Date,
,hha_span_codes,CLM_SPAN_THRU_DT,Claim Occurrence Span Through Date,
,hha_value_codes,BENE_ID,Encrypted 723 Beneficiary ID,
,hha_value_codes,CLM_ID,Encrypted Claim ID,
,hha_value_codes,NCH_CLM_TYPE_CD,NCH Claim Type Code,
,hha_value_codes,RLT_VAL_CD_SEQ,Claim Related Value Code Sequence,
,hha_value_codes,CLM_VAL_CD,Claim Value Code,
,hha_value_codes,CLM_VAL_AMT,Claim Value Amount,
,hha_base_claims,BENE_ID,Encrypted 723 Beneficiary ID,
,hha_base_claims,CLM_ID,Encrypted Claim ID,
,hha_base_claims,NCH_NEAR_LINE_REC_IDENT_CD,NCH Near Line Record Identification Code,
,hha_base_claims,NCH_CLM_TYPE_CD,NCH Claim Type Code,
,hha_base_claims,CLM_FROM_DT,Claim From Date,
,hha_base_claims,CLM_THRU_DT,Claim Through Date  (Determines Year of Claim),
,hha_base_claims,NCH_WKLY_PROC_DT,NCH Weekly Claim Processing Date,
,hha_base_claims,FI_CLM_PROC_DT,FI Claim Process Date,
,hha_base_claims,PRVDR_NUM,Provider Number,
,hha_base_claims,CLM_FAC_TYPE_CD,Claim Facility Type Code,
,hha_base_claims,CLM_SRVC_CLSFCTN_TYPE_CD,Claim Service classification Type Code,
,hha_base_claims,CLM_FREQ_CD,Claim Frequency Code,
,hha_base_claims,FI_NUM,FI Number,
,hha_base_claims,CLM_MDCR_NON_PMT_RSN_CD,Claim Medicare Non Payment Reason Code,
,hha_base_claims,CLM_PMT_AMT,Claim Payment Amount,
,hha_base_claims,NCH_PRMRY_PYR_CLM_PD_AMT,NCH Primary Payer Claim Paid Amount,
,hha_base_claims,NCH_PRMRY_PYR_CD,NCH Primary Payer Code,
,hha_base_claims,PRVDR_STATE_CD,NCH Provider State Code,
,hha_base_claims,ORG_NPI_NUM,Organization NPI Number,
,hha_base_claims,AT_PHYSN_UPIN,Claim Attending Physician UPIN Number,
,hha_base_claims,AT_PHYSN_NPI,Claim Attending Physician NPI Number,
,hha_base_claims,PTNT_DSCHRG_STUS_CD,Patient Discharge Status Code,
,hha_base_claims,CLM_PPS_IND_CD,Claim PPS Indicator Code,
,hha_base_claims,CLM_TOT_CHRG_AMT,Claim Total Charge Amount,
,hha_base_claims,PRNCPAL_DGNS_CD,Primary Claim Diagnosis Code,
,hha_base_claims,PRNCPAL_DGNS_VRSN_CD,Primary Claim Diagnosis Code Diagnosis Version Code (ICD-9 or ICD-10),
,hha_base_claims,ICD_DGNS_CD1,Claim Diagnosis Code I,
,hha_base_claims,ICD_DGNS_VRSN_CD1,Claim Diagnosis Code I Diagnosis Version Code (ICD-9 or ICD-10),
,hha_base_claims,ICD_DGNS_CD2,Claim Diagnosis Code II,
,hha_base_claims,ICD_DGNS_VRSN_CD2,Claim Diagnosis Code II Diagnosis Version Code (ICD-9 or ICD-10),
,hha_base_claims,ICD_DGNS_CD3,Claim Diagnosis Code III,
,hha_base_claims,ICD_DGNS_VRSN_CD3,Claim Diagnosis Code III Diagnosis Version Code (ICD-9 or ICD-10),
,hha_base_claims,ICD_DGNS_CD4,Claim Diagnosis Code IV,
,hha_base_claims,ICD_DGNS_VRSN_CD4,Claim Diagnosis Code IV Diagnosis Version Code (ICD-9 or ICD-10),
,hha_base_claims,ICD_DGNS_CD5,Claim Diagnosis Code V,
,hha_base_claims,ICD_DGNS_VRSN_CD5,Claim Diagnosis Code V Diagnosis Version Code (ICD-9 or ICD-10),
,hha_base_claims,ICD_DGNS_CD6,Claim Diagnosis Code VI,
,hha_base_claims,ICD_DGNS_VRSN_CD6,Claim Diagnosis Code VI Diagnosis Version Code (ICD-9 or ICD-10),
,hha_base_claims,ICD_DGNS_CD7,Claim Diagnosis Code VII,
,hha_base_claims,ICD_DGNS_VRSN_CD7,Claim Diagnosis Code VII Diagnosis Version Code (ICD-9 or ICD-10),
,hha_base_claims,ICD_DGNS_CD8,Claim Diagnosis Code VIII,
,hha_base_claims,ICD_DGNS_VRSN_CD8,Claim Diagnosis Code VIII Diagnosis Version Code (ICD-9 or ICD-10),
,hha_base_claims,ICD_DGNS_CD9,Claim Diagnosis Code IX,
,hha_base_claims,ICD_DGNS_VRSN_CD9,Claim Diagnosis Code IX Diagnosis Version Code (ICD-9 or ICD-10),
,hha_base_claims,ICD_DGNS_CD10,Claim Diagnosis Code X,
,hha_base_claims,ICD_DGNS_VRSN_CD10,Claim Diagnosis Code X Diagnosis Version Code (ICD-9 or ICD-10),
,hha_base_claims,ICD_DGNS_CD11,Claim Diagnosis Code XI,
,hha_base_claims,ICD_DGNS_VRSN_CD11,Claim Diagnosis Code XI Diagnosis Version Code (ICD-9 or ICD-10),
,hha_base_claims,ICD_DGNS_CD12,Claim Diagnosis Code XII,
,hha_base_claims,ICD_DGNS_VRSN_CD12,Claim Diagnosis Code XII Diagnosis Version Code (ICD-9 or ICD-10),
,hha_base_claims,ICD_DGNS_CD13,Claim Diagnosis Code XIII,
,hha_base_claims,ICD_DGNS_VRSN_CD13,Claim Diagnosis Code XIII Diagnosis Version Code (ICD-9 or ICD-10),
,hha_base_claims,ICD_DGNS_CD14,Claim Diagnosis Code XIV,
,hha_base_claims,ICD_DGNS_VRSN_CD14,Claim Diagnosis Code XIV Diagnosis Version Code (ICD-9 or ICD-10),
,hha_base_claims,ICD_DGNS_CD15,Claim Diagnosis Code XV,
,hha_base_claims,ICD_DGNS_VRSN_CD15,Claim Diagnosis Code XV Diagnosis Version Code (ICD-9 or ICD-10),
,hha_base_claims,ICD_DGNS_CD16,Claim Diagnosis Code XVI,
,hha_base_claims,ICD_DGNS_VRSN_CD16,Claim Diagnosis Code XVI Diagnosis Version Code (ICD-9 or ICD-10),
,hha_base_claims,ICD_DGNS_CD17,Claim Diagnosis Code XVII,
,hha_base_claims,ICD_DGNS_VRSN_CD17,Claim Diagnosis Code XVII Diagnosis Version Code (ICD-9 or ICD-10),
,hha_base_claims,ICD_DGNS_CD18,Claim Diagnosis Code XVIII,
,hha_base_claims,ICD_DGNS_VRSN_CD18,Claim Diagnosis Code XVIII Diagnosis Version Code (ICD-9 or ICD-10),
,hha_base_claims,ICD_DGNS_CD19,Claim Diagnosis Code XIX,
,hha_base_claims,ICD_DGNS_VRSN_CD19,Claim Diagnosis Code XIX Diagnosis Version Code (ICD-9 or ICD-10),
,hha_base_claims,ICD_DGNS_CD20,Claim Diagnosis Code XX,
,hha_base_claims,ICD_DGNS_VRSN_CD20,Claim Diagnosis Code XX Diagnosis Version Code (ICD-9 or ICD-10),
,hha_base_claims,ICD_DGNS_CD21,Claim Diagnosis Code XXI,
,hha_base_claims,ICD_DGNS_VRSN_CD21,Claim Diagnosis Code XXI Diagnosis Version Code (ICD-9 or ICD-10),
,hha_base_claims,ICD_DGNS_CD22,Claim Diagnosis Code XXII,
,hha_base_claims,ICD_DGNS_VRSN_CD22,Claim Diagnosis Code XXII Diagnosis Version Code (ICD-9 or ICD-10),
,hha_base_claims,ICD_DGNS_CD23,Claim Diagnosis Code XXIII,
,hha_base_claims,ICD_DGNS_VRSN_CD23,Claim Diagnosis Code XXIII Diagnosis Version Code (ICD-9 or ICD-10),
,hha_base_claims,ICD_DGNS_CD24,Claim Diagnosis Code XXIV,
,hha_base_claims,ICD_DGNS_VRSN_CD24,Claim Diagnosis Code XXIV Diagnosis Version Code (ICD-9 or ICD-10),
,hha_base_claims,ICD_DGNS_CD25,Claim Diagnosis Code XXV,
,hha_base_claims,ICD_DGNS_VRSN_CD25,Claim Diagnosis Code XXV Diagnosis Version Code (ICD-9 or ICD-10),
,hha_base_claims,FST_DGNS_E_CD,First Claim Diagnosis E Code,
,hha_base_claims,FST_DGNS_E_VRSN_CD,First Claim Diagnosis E Code Diagnosis Version Code (ICD-9 or ICD-10),
,hha_base_claims,ICD_DGNS_E_CD1,Claim Diagnosis E Code I,
,hha_base_claims,ICD_DGNS_E_VRSN_CD1,Claim Diagnosis E Code I Diagnosis Version Code (ICD-9 or ICD-10),
,hha_base_claims,ICD_DGNS_E_CD2,Claim Diagnosis E Code II,
,hha_base_claims,ICD_DGNS_E_VRSN_CD2,Claim Diagnosis E Code II Diagnosis Version Code (ICD-9 or ICD-10),
,hha_base_claims,ICD_DGNS_E_CD3,Claim Diagnosis E Code III,
,hha_base_claims,ICD_DGNS_E_VRSN_CD3,Claim Diagnosis E Code III Diagnosis Version Code (ICD-9 or ICD-10),
,hha_base_claims,ICD_DGNS_E_CD4,Claim Diagnosis E Code IV,
,hha_base_claims,ICD_DGNS_E_VRSN_CD4,Claim Diagnosis E Code IV Diagnosis Version Code (ICD-9 or ICD-10),
,hha_base_claims,ICD_DGNS_E_CD5,Claim Diagnosis E Code V,
,hha_base_claims,ICD_DGNS_E_VRSN_CD5,Claim Diagnosis E Code V Diagnosis Version Code (ICD-9 or ICD-10),
,hha_base_claims,ICD_DGNS_E_CD6,Claim Diagnosis E Code VI,
,hha_base_claims,ICD_DGNS_E_VRSN_CD6,Claim Diagnosis E Code VI Diagnosis Version Code (ICD-9 or ICD-10),
,hha_base_claims,ICD_DGNS_E_CD7,Claim Diagnosis E Code VII,
,hha_base_claims,ICD_DGNS_E_VRSN_CD7,Claim Diagnosis E Code VII Diagnosis Version Code (ICD-9 or ICD-10),
,hha_base_claims,ICD_DGNS_E_CD8,Claim Diagnosis E Code VIII,
,hha_base_claims,ICD_DGNS_E_VRSN_CD8,Claim Diagnosis E Code VIII Diagnosis Version Code (ICD-9 or ICD-10),
,hha_base_claims,ICD_DGNS_E_CD9,Claim Diagnosis E Code IX,
,hha_base_claims,ICD_DGNS_E_VRSN_CD9,Claim Diagnosis E Code IX Diagnosis Version Code (ICD-9 or ICD-10),
,hha_base_claims,ICD_DGNS_E_CD10,Claim Diagnosis E Code X,
,hha_base_claims,ICD_DGNS_E_VRSN_CD10,Claim Diagnosis E Code X Diagnosis Version Code (ICD-9 or ICD-10),
,hha_base_claims,ICD_DGNS_E_CD11,Claim Diagnosis E Code XI,
,hha_base_claims,ICD_DGNS_E_VRSN_CD11,Claim Diagnosis E Code XI Diagnosis Version Code (ICD-9 or ICD-10),
,hha_base_claims,ICD_DGNS_E_CD12,Claim Diagnosis E Code XII,
,hha_base_claims,ICD_DGNS_E_VRSN_CD12,Claim Diagnosis E Code XII Diagnosis Version Code (ICD-9 or ICD-10),
,hha_base_claims,CLM_HHA_LUPA_IND_CD,Claim HHA Low Utilization Payment Adjustment (LUPA) Indicator Code,
,hha_base_claims,CLM_HHA_RFRL_CD,Claim HHA Referral Code,
,hha_base_claims,CLM_HHA_TOT_VISIT_CNT,Claim HHA Total Visit Count,
,hha_base_claims,CLM_ADMSN_DT,Claim HHA Care Start Date,
,hha_base_claims,DOB_DT,Date of Birth from Claim (Date),
,hha_base_claims,GNDR_CD,Gender Code from Claim,
,hha_base_claims,BENE_RACE_CD,Race Code from Claim,
,hha_base_claims,BENE_CNTY_CD,County Code from Claim (SSA),
,hha_base_claims,BENE_STATE_CD,State Code from Claim (SSA),
,hha_base_claims,BENE_MLG_CNTCT_ZIP_CD,Zip Code of Residence from Claim,
,hha_base_claims,CLM_MDCL_REC,Claim Medical Record Number,
,maxdata_ps,BENE_ID,Encrypted 723 CCW Beneficiary ID,
,maxdata_ps,MSIS_ID,Encrypted MSIS Identification Number,
A,maxdata_ps,STATE_CD,State,
A,maxdata_ps,EL_STATE_CASE_NUM,Encrypted Case Number,
A,maxdata_ps,MAX_YR_DT,Year,
,maxdata_ps,HGT_FLAG,SSN (from MSIS) High Group Test,
,maxdata_ps,EXT_SSN_SRCE,External SSN source,
A,maxdata_ps,EL_DOB,Date of birth,
A,maxdata_ps,EL_AGE_GRP_CD,Age group,
A,maxdata_ps,EL_SEX_CD,Sex,
A,maxdata_ps,EL_RACE_ETHNCY_CD,Race/ethnicity (from MSIS),
,maxdata_ps,RACE_CODE_1,Race - White (from MSIS),redundant? needed?
,maxdata_ps,RACE_CODE_2,Race - Black (from MSIS),redundant? needed?
